"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 16 16:47:58 GMT 2022","Thu Jun 16 16:48:02 GMT 2022","3286","","TelexTest","","TelexTest","TestNavigation","TestNavigation()",""
